model,seed,gradient_step,train_loss,validation_trajectory_rmse_rad_s,epsilon
gru_residual,19,950,5.366220220567668e-08,0.14487413256408196,0.5
gru_residual,19,975,5.2206250389177756e-08,0.14273605182547433,0.5
gru_residual,19,1000,5.0823511886308904e-08,0.14067042409876548,0.5
gru_residual,31,1,0.004851787764995058,35.455064971937254,0.5
gru_residual,31,25,4.362312580789573e-05,3.6582837910821877,0.5
gru_residual,31,50,4.69898356619464e-06,1.225668830967699,0.5
gru_residual,31,75,1.3783492844302235e-06,0.6695682552324166,0.5
gru_residual,31,100,7.676725117184365e-07,0.511470964526641,0.5
gru_residual,31,125,5.342600084918552e-07,0.43482729565726547,0.5
gru_residual,31,150,4.04705511108542e-07,0.3845065847070303,0.5
gru_residual,31,175,3.22801522498313e-07,0.34764217491303645,0.5
gru_residual,31,200,2.676556925954125e-07,0.31980305561483374,0.5
gru_residual,31,225,2.2882508753880047e-07,0.29812797861755735,0.5
gru_residual,31,250,2.004669190940508e-07,0.2807987480630386,0.5
gru_residual,31,275,1.7909036339384974e-07,0.26664013617050847,0.5
gru_residual,31,300,1.625077277118684e-07,0.2548347850786641,0.5
gru_residual,31,325,1.4929948418661483e-07,0.24479968180741432,0.5
gru_residual,31,350,1.3851848266744052e-07,0.23611555495544279,0.5
gru_residual,31,375,1.2951976956557122e-07,0.22847836195339383,0.5
gru_residual,31,400,1.2185664146820463e-07,0.2216639936583653,0.5
gru_residual,31,425,1.185483091255235e-07,0.2194799791633343,0.5
gru_residual,31,450,1.0963926168394823e-07,0.2098962154123775,0.5
gru_residual,31,475,1.0419120733481258e-07,0.2047169419330105,0.5
gru_residual,31,500,9.947834012051484e-08,0.19991457895496073,0.5
gru_residual,31,525,9.522095500567169e-08,0.19543738000273395,0.5
gru_residual,31,550,9.132731216961635e-08,0.19123874765705187,0.5
gru_residual,31,575,8.774561266526417e-08,0.18728567469901236,0.5
gru_residual,31,600,8.443494511570737e-08,0.1835514902240534,0.5
gru_residual,31,625,8.13621918943697e-08,0.18001285726820856,0.5
gru_residual,31,650,7.849990730404936e-08,0.176650658019361,0.5
gru_residual,31,675,7.582648808805117e-08,0.1734535918269935,0.5
gru_residual,31,700,7.454534014018825e-08,0.17076839545501488,0.5
gru_residual,31,725,7.106633284390265e-08,0.16755087470728436,0.5
gru_residual,31,750,6.894659372056174e-08,0.1647808044136055,0.5
gru_residual,31,775,6.667035236094339e-08,0.16203343215306773,0.5
gru_residual,31,800,6.467864675469102e-08,0.15940136879317812,0.5
gru_residual,31,825,6.337592261868041e-08,0.1575892936648154,0.5
gru_residual,31,850,6.10342723388278e-08,0.1544736963521924,0.5
gru_residual,31,875,5.931918217418499e-08,0.1521307399387523,0.5
gru_residual,31,900,5.770254902469943e-08,0.14989292342339963,0.5
gru_residual,31,925,5.808629542960481e-08,0.15038612136218085,0.5
gru_residual,31,950,5.473465442296267e-08,0.14565787670948463,0.5
gru_residual,31,975,5.3303804570988605e-08,0.14351426118269456,0.5
gru_residual,31,1000,5.193724689185815e-08,0.14151528950791384,0.5
jepa_residual,7,1,0.049769204627233686,39.225525049206354,0.5
jepa_residual,7,25,0.00896597666250006,12.643059249369053,0.5
jepa_residual,7,50,0.0020061180775661053,4.238760040977388,0.5
jepa_residual,7,75,0.0009269572439568538,1.973702672760393,0.5
jepa_residual,7,100,0.0008342055077288558,1.1413208012611067,0.5
jepa_residual,7,125,0.0005775986503528824,0.9155749424169966,0.5
jepa_residual,7,150,0.00045899931726165014,0.6232194460538102,0.5
jepa_residual,7,175,0.00033834530189383874,0.44037612551333954,0.5
jepa_residual,7,200,0.0004607638069718432,0.49482655567414446,0.5
jepa_residual,7,225,0.0003850813682190637,0.49950502804249236,0.5
jepa_residual,7,250,0.0003026398861595534,0.762442887941797,0.5
jepa_residual,7,275,0.00025621884062636025,0.48456409906045894,0.5
jepa_residual,7,300,0.00045384746191134956,0.6836862433499398,0.5
jepa_residual,7,325,0.00029529909247166526,0.7074341729457989,0.5
jepa_residual,7,350,0.0005724960361491664,0.7035210156928031,0.5
jepa_residual,7,375,0.0002890837542214584,0.6339357196297302,0.5
jepa_residual,7,400,0.00026113019433242075,0.5118289606607478,0.5
jepa_residual,7,425,0.0003837712817024771,0.4122128045978344,0.5
jepa_residual,7,450,0.00021033929321110563,0.43480043500002635,0.5
jepa_residual,7,475,0.00021310388354589164,0.5743718797275668,0.5
jepa_residual,7,500,0.00028996933965493065,0.5726660745464909,0.5
jepa_residual,7,525,0.0002907360460655447,0.5266456121734006,0.5
jepa_residual,7,550,0.0003190300673264366,0.46892630714611727,0.5
jepa_residual,7,575,0.0004463114905868772,0.5919224387762712,0.5
jepa_residual,7,600,0.00027008206557732617,0.5211140139967847,0.5
jepa_residual,7,625,0.00022863182917088094,0.4942488161013412,0.5
jepa_residual,7,650,0.0003294198539422733,0.6205134964390003,0.5
jepa_residual,7,675,0.0003204340947664422,0.5852961478977418,0.5
jepa_residual,7,700,0.0003225874567876981,0.4288324731889778,0.5
jepa_residual,7,725,0.00028586195184990027,0.5658131015265444,0.5
jepa_residual,7,750,0.000293614495452364,0.5058654962369599,0.5
jepa_residual,7,775,0.0002851835662081799,0.5788147290375254,0.5
jepa_residual,7,800,0.0002257300671944461,0.5656466387847588,0.5
jepa_residual,7,825,0.00032552059863855343,0.501057149739937,0.5
jepa_residual,7,850,0.00020756498520461015,0.48394899084063553,0.5
jepa_residual,7,875,0.00020554930473026478,0.4791066578694374,0.5
jepa_residual,7,900,0.00025548252640816203,0.49888462988792465,0.5
jepa_residual,7,925,0.000175081244072108,0.4317811379630597,0.5
jepa_residual,7,950,0.0002573019450757536,0.5058164264062338,0.5
jepa_residual,7,975,0.00021137968847659,0.4038950283745651,0.5
jepa_residual,7,1000,0.00024173106802171345,0.45455080982165946,0.5
jepa_residual,19,1,0.04619591899218877,35.828637207687564,0.5
jepa_residual,19,25,0.013346556866276067,9.44241092114938,0.5
jepa_residual,19,50,0.001998199716237864,4.692649064430648,0.5
jepa_residual,19,75,0.0009487091709408857,2.2021605539274165,0.5
jepa_residual,19,100,0.0008130111303747121,1.271716382146807,0.5
jepa_residual,19,125,0.0007104892221795659,0.8219741435372742,0.5
jepa_residual,19,150,0.000809907450235291,0.6837797729067127,0.5
jepa_residual,19,175,0.0005383013706633618,1.3733113013170026,0.5
jepa_residual,19,200,0.0006205880601794215,1.0487718415965517,0.5
jepa_residual,19,225,0.0004764607814336751,0.6857758006026419,0.5
jepa_residual,19,250,0.000430291293666737,1.0222705333825222,0.5
jepa_residual,19,275,0.0005374886008105343,0.9027919610404436,0.5
jepa_residual,19,300,0.0004985425112283536,1.5500050608592106,0.5
jepa_residual,19,325,0.0005183366248627722,0.953529039300328,0.5
jepa_residual,19,350,0.0006095002346256954,0.7841877774055,0.5
jepa_residual,19,375,0.00045529528149834323,1.030008723900109,0.5
jepa_residual,19,400,0.0005101081529626089,0.9847842375744037,0.5
jepa_residual,19,425,0.00025152243950352587,0.7069037060443849,0.5
jepa_residual,19,450,0.00043937355830597037,0.9448591691224361,0.5
jepa_residual,19,475,0.00034173052775020925,0.8374238684446925,0.5
jepa_residual,19,500,0.000828145761784025,1.0414897072600133,0.5
jepa_residual,19,525,0.00039108765202005403,0.774580558069811,0.5
jepa_residual,19,550,0.00036970016198128964,0.8235865441102804,0.5
jepa_residual,19,575,0.0007153455677309921,0.7272183262147228,0.5
jepa_residual,19,600,0.00044918155985720784,0.6717798869395101,0.5
jepa_residual,19,625,0.0004395270186057005,0.7402198785960858,0.5
jepa_residual,19,650,0.0003285163795488717,0.7134828689130006,0.5
jepa_residual,19,675,0.00034903477511170623,0.9405114142283264,0.5
jepa_residual,19,700,0.0004436851398812824,0.7880804131536423,0.5
jepa_residual,19,725,0.0003438781937163364,0.9246938264996227,0.5
jepa_residual,19,750,0.0005222781119714125,0.8797854968485401,0.5
jepa_residual,19,775,0.0006982659688274642,0.5942013586616345,0.5
jepa_residual,19,800,0.00023045292945718946,0.8674188160675225,0.5
jepa_residual,19,825,0.00032212310188165004,0.5739693594460274,0.5
jepa_residual,19,850,0.0002924155794902911,0.609183778657746,0.5
jepa_residual,19,875,0.00048523424680533954,0.6445288840982606,0.5
jepa_residual,19,900,0.00040379935472507184,0.6428070115677873,0.5
jepa_residual,19,925,0.0003362049782839619,0.6485078757225486,0.5
jepa_residual,19,950,0.0003585174479600061,0.7433053823192639,0.5
jepa_residual,19,975,0.0003414408534885656,0.5743010967488945,0.5
jepa_residual,19,1000,0.0003176578294119827,0.5729676721278263,0.5
jepa_residual,31,1,0.0480272464065956,37.156592041532996,0.5
jepa_residual,31,25,0.009144665814378594,14.335481827665518,0.5
jepa_residual,31,50,0.0015131602691924619,4.743629271140241,0.5
jepa_residual,31,75,0.0006515662993487568,2.2330416933801307,0.5
jepa_residual,31,100,0.0004945846791251135,1.2018058344506048,0.5
jepa_residual,31,125,0.00047952360972767073,0.9107603248528725,0.5
jepa_residual,31,150,0.0004171714555978755,0.8318005985399869,0.5
jepa_residual,31,175,0.0008258913999186766,0.5625471401242983,0.5
jepa_residual,31,200,0.00045425208155787356,0.8454433596793387,0.5
jepa_residual,31,225,0.00034960940576647675,0.5847503873574017,0.5
jepa_residual,31,250,0.0003359554648518223,0.5419651507511656,0.5
jepa_residual,31,275,0.0004498769448742052,0.5993767968681466,0.5
jepa_residual,31,300,0.00034831086900849413,0.985320520706254,0.5
jepa_residual,31,325,0.00021983536608821694,0.8261691198656366,0.5
jepa_residual,31,350,0.00022528795010823234,0.7770075966349689,0.5
jepa_residual,31,375,0.00043338101164793234,0.9318919684470244,0.5
jepa_residual,31,400,0.00035887998837595046,0.7963734726664914,0.5
jepa_residual,31,425,0.0002572903152330083,0.7872279641241177,0.5
jepa_residual,31,450,0.0002640209171695354,0.6231449719633354,0.5
jepa_residual,31,475,0.00026170423473879717,0.6155511066137093,0.5
jepa_residual,31,500,0.00027469598205942763,0.6035344731834563,0.5
jepa_residual,31,525,0.00030725234594873406,0.8561593758719701,0.5
jepa_residual,31,550,0.00028847588442575936,0.7278540400131424,0.5
jepa_residual,31,575,0.00024130470979940536,0.8002116673622983,0.5
jepa_residual,31,600,0.0004153766724164342,0.899232663431304,0.5
jepa_residual,31,625,0.0003065545110375345,0.5403159103760947,0.5
jepa_residual,31,650,0.0002977660619877326,0.830820896874001,0.5
jepa_residual,31,675,0.00031298442069438085,0.9311182091838671,0.5
jepa_residual,31,700,0.0002087092208788639,0.6639248496163581,0.5
jepa_residual,31,725,0.00027626094070379883,0.8313506324167625,0.5
jepa_residual,31,750,0.0004643444942560299,1.1969851599377923,0.5
jepa_residual,31,775,0.000284723792233918,0.5821852563476934,0.5
jepa_residual,31,800,0.00020622061659035184,0.6429622002029327,0.5
jepa_residual,31,825,0.0004482087150488443,1.047951602958514,0.5
jepa_residual,31,850,0.00032886330217657156,0.8662281276738675,0.5
jepa_residual,31,875,0.00028099598358576056,0.8013718850642506,0.5
jepa_residual,31,900,0.00030635762225133964,0.7865686885075611,0.5
jepa_residual,31,925,0.0003734302993070697,1.2159453272092389,0.5
jepa_residual,31,950,0.0002849002438741569,0.6516338819058629,0.5
jepa_residual,31,975,0.00035390402347707574,0.7303810747364442,0.5
jepa_residual,31,1000,0.00023297228139445558,0.7664200579470719,0.5
