configuration,seed,gradient_step,trajectory_loss,latent_loss,ode_loss,variance_loss,total_loss,validation_trajectory_rmse_rad_s
ode_regularized,31,150,0.00020130110448169776,0.015019431710243225,1.9191407813390853,0.9785918593406677,0.0969093117802312,8.529252391295032
ode_regularized,31,175,0.00018356237968952048,0.009241768158972263,1.4486790629245316,0.9842003583908081,0.07307960393968548,8.147536432897171
ode_regularized,31,200,0.00016873239602713643,0.006390255875885487,1.1361759381082785,0.9855941534042358,0.05729704209523535,7.813460305606462
ode_regularized,31,225,0.0001560326039238146,0.0049323877319693565,0.9210688797268594,0.9845463633537292,0.046456095988506786,7.5151127521504435
ode_regularized,31,250,0.00014491817343848613,0.0047512901946902275,0.7667458487004782,0.9828676581382751,0.038719775121107296,7.243601049879554
ode_regularized,31,275,0.00013504039569285238,0.004538153763860464,0.6511316073085548,0.9820255041122437,0.03291852845513438,6.993224867349543
ode_regularized,31,300,0.0001261696118868028,0.0034195161424577236,0.5611499832031612,0.9811760783195496,0.028354644579167754,6.760319691147176
ode_regularized,31,325,0.00011814435004741664,0.003173848846927285,0.4890642797691632,0.9801955223083496,0.02473005078667271,6.5423704597452765
ode_regularized,31,350,0.0001108424776758045,0.0031838773284107447,0.43016558037464203,0.9794636964797974,0.021778315359918064,6.337479633422132
ode_regularized,31,375,0.0001041651938635477,0.0028811220545321703,0.38142115072887867,0.9791501760482788,0.01931927883303409,6.144077336867404
ode_regularized,31,400,9.802776684531383e-05,0.0021873395889997482,0.3407238217128218,0.978739857673645,0.0172435858304812,5.960725628772538
ode_regularized,31,425,9.235788285760901e-05,0.0024874971713870764,0.3065095080549026,0.978171706199646,0.015542208141261712,5.786126919203833
ode_regularized,31,450,8.709333374295791e-05,0.0023299716413021088,0.2775630293088669,0.9778043627738953,0.014081743379796218,5.619101496079293
ode_regularized,31,475,8.21818655468629e-05,0.002123083220794797,0.2529125230882152,0.9774038195610046,0.012833962182452556,5.458624319083424
ode_regularized,31,500,7.757946488015302e-05,0.0021369813475757837,0.23177489313021332,0.9771360158920288,0.011773173188769609,5.303775553510281
ode_regularized,31,525,7.325024762909048e-05,0.001873653382062912,0.21351754876802082,0.9767826795578003,0.010842810355133278,5.153821245794913
ode_regularized,31,550,6.916397449615414e-05,0.001995354425162077,0.197630925208697,0.9764325618743896,0.010050477954733917,5.008115841927693
ode_regularized,31,575,6.529681886103666e-05,0.0017221771413460374,0.18370419949388767,0.9761819839477539,0.009336615649167532,4.866151479250253
ode_regularized,31,600,6.162908940057599e-05,0.0019442199263721704,0.17140776254634027,0.9759353399276733,0.008729228215946582,4.727537318375073
ode_regularized,31,625,5.8144050020022776e-05,0.0016459464095532894,0.16047498400042884,0.9756686091423035,0.008164190573429512,4.591907733635794
ode_regularized,31,650,5.4828716611450014e-05,0.002398031996563077,0.15069226790009255,0.9754576086997986,0.007709343715809806,4.459014068346997
ode_regularized,31,675,5.1671829184821364e-05,0.0015378812095150352,0.14188535351422982,0.9753046035766602,0.007222833563916873,4.328641298134709
ode_regularized,31,700,4.866393923396172e-05,0.0019330320646986365,0.13391229283174622,0.9751593470573425,0.006840930182601013,4.200631680134933
ode_regularized,31,725,4.579751814858976e-05,0.0021944704931229353,0.12665885581267985,0.975043773651123,0.006488463837804305,4.0748578249074425
ode_regularized,31,750,4.3064297714803303e-05,0.0020899209193885326,0.12002371670096561,0.9749350547790527,0.006148746177277319,3.9512336260055214
ode_regularized,31,775,4.045972676222043e-05,0.0018553438130766153,0.11393151327562095,0.9748445749282837,0.005829802584107482,3.8296391843804973
ode_regularized,31,800,3.797773492107623e-05,0.001955336192622781,0.10831509132639748,0.9747650623321533,0.00555149911087209,3.7100663402979737
ode_regularized,31,825,3.561376150253095e-05,0.002207328099757433,0.10311860971134869,0.9747211337089539,0.0053019106506026455,3.592466013925911
ode_regularized,31,850,3.336329655872466e-05,0.002343931468203664,0.09829460269090425,0.97467041015625,0.005065290008879695,3.476803755290026
ode_regularized,31,875,3.122267305305684e-05,0.0024652709253132343,0.0938074560877513,0.974642276763916,0.004844859032437433,3.3630315159297806
ode_regularized,31,900,2.91872109494213e-05,0.0020044271368533373,0.08961292402416471,0.9745703935623169,0.004610054773365898,3.251234814726947
ode_regularized,31,925,2.725519672995064e-05,0.0023327230010181665,0.08569447460532248,0.97455233335495,0.004428615081412558,3.1413881959910377
ode_regularized,31,950,2.5421544233540757e-05,0.002487153047695756,0.08202238089674761,0.9745815992355347,0.004250898244366092,3.033426368190902
ode_regularized,31,975,2.3683314935744885e-05,0.0017057331278920174,0.0785676981697577,0.974557101726532,0.004037354881273422,2.9274684826135338
ode_regularized,31,1000,2.2038272008775663e-05,0.001561477081850171,0.07532337167002941,0.9745621681213379,0.003866280711057946,2.8235200493967816
latent_variance_regularized,7,1,0.006254211585479915,0.8702998161315918,17912.271234356267,0.9883099794387817,0.05965230386282796,39.224993222498796
latent_variance_regularized,7,25,0.0005246955146386982,0.1691097617149353,1399.7010895104863,0.9654280543327332,0.018634464143712795,12.671087817602107
latent_variance_regularized,7,50,4.955876681310111e-05,0.04292510822415352,131.1872611424969,0.967467188835144,0.011870486261949958,4.064064582318645
latent_variance_regularized,7,75,1.065600873992998e-05,0.022633275017142296,29.44242000118527,0.9777921438217163,0.010920241058115822,1.886723317510145
latent_variance_regularized,7,100,5.392671188287042e-06,0.0157922375947237,13.537021939052126,0.9854928851127625,0.010649933152923308,1.2116988925414265
latent_variance_regularized,7,125,2.2443776360558612e-06,0.011791994795203209,5.718431025157752,0.9855367541313171,0.01044721139561076,0.8059693673303482
latent_variance_regularized,7,150,1.3443285924648415e-06,0.016078006476163864,3.108171156395558,0.9832574129104614,0.010637818741924062,0.6861988736114377
latent_variance_regularized,7,175,1.5874449968886703e-06,0.012305195443332195,3.7084445389897436,0.9811670780181885,0.01042851777149966,0.7143182791433967
latent_variance_regularized,7,200,1.7708816299045344e-06,0.012724965810775757,4.164569991663824,0.9794597625732422,0.010432616721067002,0.8101772293082223
latent_variance_regularized,7,225,7.897721608390359e-07,0.009333774447441101,1.908294745675841,0.9785448312759399,0.010252926712995884,0.5957589437256794
latent_variance_regularized,7,250,1.0915127134668267e-06,0.010035552084445953,2.6271512133847525,0.9786693453788757,0.01028956251950178,0.56885246188808
latent_variance_regularized,7,275,1.211465975348079e-06,0.006361003965139389,2.8731256448173803,0.9791092872619629,0.010110354622999284,0.5728447458596404
latent_variance_regularized,7,300,5.655287188072081e-07,0.006050796248018742,1.1857744810681075,0.9793719053268433,0.010096824623726361,0.4257800597567861
latent_variance_regularized,7,325,4.630184885149642e-07,0.005168684292584658,0.9675883804578929,0.9796401262283325,0.010055298718918491,0.4514213876681059
latent_variance_regularized,7,350,4.59518526038193e-07,0.007368554826825857,0.9378541157113529,0.9798521995544434,0.010167409372991239,0.43210172110708095
latent_variance_regularized,7,375,6.759672565569944e-07,0.0044069974683225155,1.6304093616230388,0.9803287386894226,0.010024312594267558,0.5002700534234864
latent_variance_regularized,7,400,5.701782797807943e-07,0.006469069980084896,1.1864720025964084,0.980586051940918,0.010129883686794097,0.4237999288764239
latent_variance_regularized,7,425,5.105228618217102e-07,0.006498369388282299,1.2384467385603324,0.9804899096488953,0.010130327876889004,0.433005108450531
latent_variance_regularized,7,450,5.028230541552785e-07,0.004264642018824816,1.1408948902141045,0.9806514978408813,0.010020249650365038,0.42996380672650275
latent_variance_regularized,7,475,8.182120649660097e-07,0.0048089162446558475,1.9539113906220213,0.9808669090270996,0.010049932899782486,0.4596658487512068
latent_variance_regularized,7,500,9.250384512712158e-07,0.007273608818650246,2.360576488993758,0.9809145331382751,0.010173750257793756,0.5655142477007618
latent_variance_regularized,7,525,6.921168815265245e-07,0.00547364866361022,1.5132126469718197,0.9807143211364746,0.010081517916259162,0.44962311592786647
latent_variance_regularized,7,550,8.443844579766327e-07,0.005632719490677118,2.1476179596268157,0.9810208678245544,0.01009268871942355,0.5257314533370163
latent_variance_regularized,7,575,6.133404542360289e-07,0.006253243889659643,1.4003835939545535,0.9807935953140259,0.010121211445003808,0.4863704708107797
latent_variance_regularized,7,600,6.067388496725868e-07,0.004537141416221857,1.427317540636662,0.9808973670005798,0.01003643721598586,0.4782133334841665
latent_variance_regularized,7,625,1.2705098137705936e-06,0.006859582383185625,3.0752320398904183,0.9805640578269958,0.010149889840534746,0.5363174841278404
latent_variance_regularized,7,650,9.049793737112118e-07,0.006856268737465143,2.1331197017925474,0.9806410670280457,0.010150128825757105,0.45652882264565847
latent_variance_regularized,7,675,9.438741618159352e-07,0.005801567807793617,2.2274670628884885,0.9805764555931091,0.010096786347836381,0.5230662543908697
latent_variance_regularized,7,700,5.518616958706884e-07,0.005368191748857498,1.1094922064337096,0.9805280566215515,0.010074242158545106,0.48465555140215966
latent_variance_regularized,7,725,3.784303226479147e-07,0.004688235465437174,0.7883295788339179,0.9805030226707458,0.010039820401780211,0.3722644428023732
latent_variance_regularized,7,750,5.584584429224965e-07,0.005101141519844532,1.2513960633068006,0.98050856590271,0.010060700689383905,0.44203529364225397
latent_variance_regularized,7,775,4.381046387935147e-07,0.004834914579987526,0.9228016418645794,0.9803911447525024,0.010046095504680613,0.4455945503724118
latent_variance_regularized,7,800,6.686797945869824e-07,0.007048128638416529,1.604642637558108,0.9803058505058289,0.010156133697100275,0.48031523935397336
latent_variance_regularized,7,825,4.1327406253220415e-07,0.003821744816377759,0.9505942727536641,0.9804586172103882,0.009996086460557501,0.3950959840417618
latent_variance_regularized,7,850,5.972690157538574e-07,0.006064997520297766,1.2553738589966597,0.9804784655570984,0.010108631482787797,0.3737940589845089
latent_variance_regularized,7,875,4.420918491039358e-07,0.004094820935279131,0.8907721336715865,0.9802976846694946,0.010008159767611356,0.39060343590193325
latent_variance_regularized,7,900,8.442686155298125e-07,0.006418583448976278,1.9871425425504217,0.9804419875144958,0.010126192700372249,0.5458919193315109
latent_variance_regularized,7,925,4.630742050693615e-07,0.006338340695947409,0.9703885768666234,0.9801908731460571,0.010119288522649183,0.4810258465563923
latent_variance_regularized,7,950,5.959224263142462e-07,0.004094946663826704,1.3069460110395617,0.9801721572875977,0.010007064461785363,0.4468270029296115
latent_variance_regularized,7,975,5.918255184229439e-07,0.004846089985221624,1.3853997785390533,0.9806480407714844,0.010049376592213884,0.4531444900485595
latent_variance_regularized,7,1000,4.464983897310214e-07,0.003502009203657508,0.96008467882752,0.9803444147109985,0.009978991105682592,0.42864761359148423
latent_variance_regularized,19,1,0.005304435566094716,0.8178296685218811,13400.359715432236,0.9887471199035645,0.05608338985594829,35.82858334559756
latent_variance_regularized,19,25,0.00025144967655901985,0.2632211148738861,715.7159085830789,0.9669289588928223,0.0230817944131351,9.48785702426184
latent_variance_regularized,19,50,4.2888211001943e-05,0.043758977204561234,125.9703620025911,0.9614076018333435,0.01184491265184183,3.809014879333143
latent_variance_regularized,19,75,8.53161742628359e-06,0.021773958578705788,21.905204431795234,0.9764100909233093,0.010861329971306927,1.6074391149555314
latent_variance_regularized,19,100,3.3715159293811364e-06,0.015887724235653877,8.861137846677265,0.9852559566497803,0.010650317021798025,1.3709292390162253
latent_variance_regularized,19,125,1.6179408022021696e-06,0.017774874344468117,4.2629367219421495,0.9842551946640015,0.010732912983007804,0.6706166288393348
latent_variance_regularized,19,150,7.292862624148445e-07,0.014245963655412197,1.7038845361879287,0.9832512736320496,0.010545540079624972,0.5944560503607683
latent_variance_regularized,19,175,7.563190826163594e-07,0.01249405276030302,1.832575615215367,0.9815837740898132,0.010441296236991224,0.5404474120635995
latent_variance_regularized,19,200,2.1540934520949154e-06,0.012773798778653145,5.495871545561706,0.979008674621582,0.010430930243090091,0.9585005047459597
latent_variance_regularized,19,225,4.39212155980556e-06,0.012068129144608974,10.363857886184054,0.9767059087753296,0.010374857815555163,0.7378583984695942
latent_variance_regularized,19,250,2.7621528592648716e-06,0.016598500311374664,7.898519017128587,0.9750919342041016,0.010583606573333288,1.0671878434243462
latent_variance_regularized,19,275,1.8631385228819635e-06,0.007128775119781494,4.7741226190498915,0.9753238558769226,0.010111540321731869,0.9157470925814027
latent_variance_regularized,19,300,1.8426383187315066e-06,0.008675578981637955,5.00505225943885,0.9755059480667114,0.01019068072697085,0.8363981260476224
latent_variance_regularized,19,325,2.477003828952887e-06,0.01186415646225214,6.8279307034085654,0.9750558733940125,0.010346242901970963,1.1455475389178706
latent_variance_regularized,19,350,2.2260346911777906e-06,0.010499253869056702,6.492756282300048,0.9759981036186218,0.01028716994826644,0.8628290948172426
latent_variance_regularized,19,375,1.5604376885932945e-06,0.007239401340484619,3.894347742712906,0.9759394526481628,0.010122924962509413,0.7654867259894576
latent_variance_regularized,19,400,1.4439414042714469e-06,0.008172123692929745,4.082396687474576,0.9762905836105347,0.010172955675774413,0.9241741187132253
latent_variance_regularized,19,425,1.703020075438743e-06,0.006225696299225092,4.302556147947182,0.9763228893280029,0.010076216547872973,0.6921595325970763
latent_variance_regularized,19,450,2.880903213998776e-06,0.011014950461685658,8.54497918912638,0.9757851362228394,0.010311479711692563,0.7033257993107249
latent_variance_regularized,19,475,1.2405895370185791e-06,0.0062069338746368885,3.0128257956080233,0.9764173030853271,0.010075760345554272,1.0513621063362564
latent_variance_regularized,19,500,1.5550081890536327e-06,0.005691373720765114,4.063321048937954,0.9769096374511719,0.010055219745104434,0.5738447750834497
latent_variance_regularized,19,525,9.00948241382222e-07,0.006909932475537062,2.2374198775547978,0.977189302444458,0.01011829038458693,0.48955291790415767
latent_variance_regularized,19,550,1.8384929394042424e-06,0.0066862828098237514,4.838253045439061,0.9770104289054871,0.010106256381154217,0.7128558590803546
latent_variance_regularized,19,575,1.5621892640636785e-06,0.0051879677921533585,3.9998677405602905,0.9772461652755737,0.010033422423712749,0.827468117081262
latent_variance_regularized,19,600,2.2882297267536497e-06,0.0137161361053586,5.429370345872217,0.9772560596466064,0.010460655582566312,0.8163609338920144
latent_variance_regularized,19,625,1.7734488566048955e-06,0.007129445672035217,4.45031703924694,0.9774643182754517,0.010132888746410666,0.7490479827829805
latent_variance_regularized,19,650,1.0516880238744975e-06,0.007333323359489441,2.8019939710318025,0.9776653051376343,0.0101443706582459,0.6374393101451792
latent_variance_regularized,19,675,1.195666803521272e-06,0.005675286985933781,3.3622256570667837,0.9773825407028198,0.010058785317190466,0.5965515225962341
latent_variance_regularized,19,700,1.5406107365498136e-06,0.006186063401401043,3.776244652591621,0.9770430326461792,0.010081273473969043,0.7765936603264054
latent_variance_regularized,19,725,1.7461869371148476e-06,0.005738966166973114,4.522237536949496,0.9777927398681641,0.010066621340994633,0.9378604725354052
latent_variance_regularized,19,750,3.0010770502396967e-06,0.007114425301551819,7.1108750483665855,0.9771299362182617,0.010130021902216495,1.0113511294422017
latent_variance_regularized,19,775,1.4771396305199463e-06,0.00865261908620596,3.515853319395632,0.977700412273407,0.010211112010619769,0.6587612687943902
latent_variance_regularized,19,800,1.064878353565846e-06,0.004362298641353846,2.6165142869484326,0.9780499339103699,0.009999678963260442,0.5640740030951387
latent_variance_regularized,19,825,1.7957349040752023e-06,0.004793769679963589,4.896325270878431,0.9780806303024292,0.010022290705280679,0.560300440441128
latent_variance_regularized,19,850,1.2302345428464007e-06,0.006363674998283386,3.39967720378855,0.978081226348877,0.010100226079143569,0.5448505646827169
latent_variance_regularized,19,875,1.1333155510545737e-06,0.006226027850061655,3.049957318656947,0.9781830310821533,0.010094264738314745,0.6847893866965612
latent_variance_regularized,19,900,1.0134704625816079e-06,0.006174695212393999,2.3005398791435336,0.977757453918457,0.01008732211135613,0.6007713816002811
latent_variance_regularized,19,925,1.0418845510684552e-06,0.006525248289108276,2.5560785304415505,0.9781343936920166,0.010108648155600076,0.6065768561035875
latent_variance_regularized,19,950,1.1589602959602426e-06,0.005629615858197212,3.1794548228836477,0.9778188467025757,0.010060828312199682,0.6360226111917282
latent_variance_regularized,19,975,6.08283495992944e-07,0.006890781689435244,1.4726897155173055,0.9776788949966431,0.010121936137490437,0.6354928536354707
latent_variance_regularized,19,1000,1.1155215433185325e-06,0.00917878095060587,2.915146536343268,0.9779659509658813,0.010239713680592025,0.4995079054676632
latent_variance_regularized,31,1,0.005759622117798219,0.8453524708747864,17281.791761228975,0.9882544279098511,0.0579097905739354,37.15659867880838
latent_variance_regularized,31,25,0.0006225369695656951,0.17273052036762238,1627.6655462671622,0.9679813385009766,0.01893887573965723,14.426056379132218
latent_variance_regularized,31,50,6.073787120920417e-05,0.03129076957702637,172.6506982719762,0.9698258638381958,0.011323535039665222,4.378672955452397
latent_variance_regularized,31,75,1.2473399401753938e-05,0.015968209132552147,36.0466841693418,0.9798541069030762,0.010609424578142464,1.929208733972238
latent_variance_regularized,31,100,5.707231078959698e-06,0.01412227749824524,14.7223079301186,0.9852843284606934,0.010564664465103962,1.1938200140136048
latent_variance_regularized,31,125,4.418154584263448e-06,0.01659148372709751,12.358704756425041,0.9861310720443726,0.010695303284900282,1.1962803430171092
latent_variance_regularized,31,150,1.4514648551273845e-06,0.008661199361085892,3.8825088114013027,0.9862802028656006,0.01029731341849176,0.6721469437694407
latent_variance_regularized,31,175,8.082034696772068e-07,0.009095274843275547,1.8884326877988733,0.9856216907501221,0.010311788549290685,0.5102248366306695
latent_variance_regularized,31,200,1.8814095697622945e-06,0.009541935287415981,5.146845239882455,0.9839380979537964,0.010318359265237234,0.8739534984503675
latent_variance_regularized,31,225,1.7270920297031214e-06,0.008130141533911228,5.065780218812439,0.9823600649833679,0.010231834936138419,1.030314204881264
latent_variance_regularized,31,250,2.000041531434497e-06,0.011412468738853931,5.243893026366944,0.9813822507858276,0.010386445353033057,0.7486668500745066
latent_variance_regularized,31,275,1.7587783583143545e-06,0.007159295026212931,4.580875058116824,0.9805665016174316,0.010165387943976064,0.726872041249695
latent_variance_regularized,31,300,8.674298565827052e-07,0.007368074730038643,2.0724568067294973,0.9804254770278931,0.010173525564108415,0.5610545781789692
latent_variance_regularized,31,325,1.1601747497475529e-06,0.006048216018825769,2.5003526551738533,0.980244517326355,0.010106015813678459,0.637071814894268
latent_variance_regularized,31,350,1.764695598825658e-06,0.006429573055356741,4.738447743845127,0.9805223345756531,0.010128466339056463,0.6634853351861325
latent_variance_regularized,31,375,1.4225195973980983e-06,0.0051848688162863255,3.82488713919864,0.9807778596878052,0.010068444488604725,0.5981432369286611
latent_variance_regularized,31,400,1.6493177010397781e-06,0.006812063977122307,4.787023171308209,0.9810387492179871,0.010152639679281665,1.0292276701565504
latent_variance_regularized,31,425,1.8972503534384154e-06,0.010806981474161148,5.082544256868727,0.9807188510894775,0.010349434422846032,0.6330004151361538
latent_variance_regularized,31,450,6.465634116624086e-07,0.004779107868671417,1.5601732817919882,0.9811962842941284,0.010051564917365993,0.5355609576377045
latent_variance_regularized,31,475,8.571164622959041e-07,0.0048704626969993114,2.174991523731376,0.9815823435783386,0.010060203546815185,0.6201412652774094
latent_variance_regularized,31,500,8.205236362107469e-07,0.004848978016525507,2.0424068325147946,0.9815996885299683,0.010059265943053905,0.5739238179584971
latent_variance_regularized,31,525,2.511263631675345e-06,0.007880598306655884,7.276168847887893,0.9816793203353882,0.010213333978357185,0.9758178445828571
latent_variance_regularized,31,550,1.8052088966742244e-06,0.006713024340569973,4.079071714962166,0.9818065166473389,0.010155521406134047,0.7096179457117121
latent_variance_regularized,31,575,2.4159128478951005e-06,0.006601178552955389,5.776126548649135,0.9819185733795166,0.010151660219224099,0.7898723158003264
latent_variance_regularized,31,600,4.2975668337678265e-06,0.00996098667383194,11.265035183450873,0.9820494055747986,0.010322840804933432,1.0321986826665066
latent_variance_regularized,31,625,2.5160891016568225e-06,0.007564528379589319,6.340707552726515,0.9822109937667847,0.010202852228052318,0.822286831399528
latent_variance_regularized,31,650,3.6382277863174755e-06,0.009024115279316902,10.586377521786785,0.9820749163627625,0.010275593043621079,1.1824581439476347
latent_variance_regularized,31,675,1.7333142195077238e-06,0.005645331926643848,4.980703964861973,0.9824063777923584,0.010108063556925971,0.7266051671389969
latent_variance_regularized,31,700,6.286390477688756e-07,0.003842690261080861,1.4800690672899521,0.9830796122550964,0.010023559308995296,0.46811053697602156
latent_variance_regularized,31,725,1.5823252502547185e-06,0.005707127507776022,4.430196521248394,0.9832784533500671,0.010119723251602026,0.8930645460081497
latent_variance_regularized,31,750,1.3777555639123659e-06,0.006282757967710495,3.8968632817908917,0.9832534790039062,0.010148050593000111,0.834604026621471
latent_variance_regularized,31,775,2.7254101437487117e-06,0.008036849088966846,7.592117848522873,0.9833616018295288,0.010238184080793427,0.7643616242558924
latent_variance_regularized,31,800,1.0876794972240076e-06,0.004899286665022373,2.689800103085278,0.9834359884262085,0.010080411430184988,0.6841959478426056
latent_variance_regularized,31,825,2.815332501035988e-06,0.004913840442895889,7.09352980950263,0.983635425567627,0.010084861659216536,0.8215928516104886
latent_variance_regularized,31,850,1.2670649595050702e-06,0.006051195319741964,3.2458856625763217,0.9835143089294434,0.0101389694906685,0.7197684233871399
latent_variance_regularized,31,875,9.20224841207148e-07,0.004373601172119379,2.343884032162433,0.9836230278015137,0.010055830707563542,0.568232167549567
latent_variance_regularized,31,900,1.546487626170879e-06,0.006688316352665424,3.911112206624409,0.9836549162864685,0.010172511244606709,0.7506614654410657
latent_variance_regularized,31,925,1.0938021140320103e-06,0.005767999216914177,3.1194103206705606,0.9836606383323669,0.010126099507163294,0.6532263869744587
latent_variance_regularized,31,950,1.1944692305019546e-06,0.005217758473008871,2.5633321719171245,0.9837816953659058,0.01009989886807303,0.6271113676544653
latent_variance_regularized,31,975,1.5790992069545574e-06,0.006049799732863903,4.158358268305351,0.9838387370109558,0.010142456461780474,0.7732918409569521
latent_variance_regularized,31,1000,1.0040170445161948e-06,0.0056273858062922955,1.9968068040628666,0.9838014841079712,0.010120388142618076,0.5628224506995262
combined_regularization,7,1,0.006254211585479915,0.8702998161315918,17912.271234356267,0.9883099794387817,895.6732140216761,40.403139897059454
combined_regularization,7,25,0.0005258267517044574,0.5450018048286438,212.26409322064677,0.9806134104728699,10.650786712204711,13.443196131707852
combined_regularization,7,50,0.00022753086193353896,0.12968780100345612,32.624292770542695,0.9496102333068848,1.6474226617350571,8.913374547369983
combined_regularization,7,75,0.0001359235677284502,0.04914376884698868,8.418708583815164,0.9499235153198242,0.43302777627952854,6.9221032283462
combined_regularization,7,100,9.841681181335008e-05,0.03352181613445282,3.7663190246244223,0.958817720413208,0.19967863623549711,5.895910121180651
combined_regularization,7,125,7.600382420437108e-05,0.022669076919555664,2.2823776297918736,0.9697880744934082,0.1250262198255475,5.180068951192546
combined_regularization,7,150,6.064031274277402e-05,0.01538418885320425,1.6005227660336387,0.9770565032958984,0.09062655281530375,4.623445833790963
combined_regularization,7,175,4.896336518586256e-05,0.011479788459837437,1.1912360335438423,0.9776114821434021,0.0699608689398862,4.149730693676182
combined_regularization,7,200,3.963119453498365e-05,0.007253824733197689,0.91036390628727,0.9748516082763672,0.05566903341854011,3.728032430253418
combined_regularization,7,225,3.215075219023554e-05,0.0042190165258944035,0.7086637639879625,0.9701080322265625,0.045377369475580506,3.3520852885371046
combined_regularization,7,250,2.6185055641577054e-05,0.0027255367022007704,0.5606377027450706,0.9677306413650513,0.037871652848519594,3.0191127677337546
combined_regularization,7,275,2.1445479667690515e-05,0.0026824127417057753,0.45015158955621626,0.9668083190917969,0.032331228524711444,2.72589828712551
combined_regularization,7,300,1.768633162851963e-05,0.0024901602882891893,0.3664699635489217,0.9658174514770508,0.028123867118586145,2.468823399338861
combined_regularization,7,325,1.4706624372277687e-05,0.002351777395233512,0.30228362425904354,0.9648599624633789,0.02489507636751763,2.244331260441332
combined_regularization,7,350,1.2343927514484681e-05,0.0024549891240894794,0.2525146707258969,0.9638772010803223,0.022399598343501727,2.0490033127096345
combined_regularization,7,375,1.046793897987764e-05,0.0022673632483929396,0.2135571262998596,0.9629887342453003,0.020431579948020407,1.8795903894572707
combined_regularization,7,400,8.97501479041151e-06,0.0022977362386882305,0.18280219137420603,0.9621526598930359,0.018885497508622555,1.73305173692093
combined_regularization,7,425,7.78297387995618e-06,0.002338771941140294,0.1583254543042367,0.9613496661186218,0.017654490541918665,1.6065659602140934
combined_regularization,7,450,6.827183189397015e-06,0.002368797780945897,0.1386902126511882,0.9605676531791687,0.016665453644906916,1.4975422030785304
combined_regularization,7,475,6.056948296023278e-06,0.0019339397549629211,0.12280599051370152,0.9598220586776733,0.01584127416171988,1.4036481464098123
combined_regularization,7,500,5.432795673323131e-06,0.0021928432397544384,0.10985118879740323,0.9591789245605469,0.015199423382366354,1.3228029082054555
combined_regularization,7,525,4.92381411515626e-06,0.0019064032239839435,0.09919387369178538,0.9585468769073486,0.014645405756969664,1.2531868148709344
combined_regularization,7,550,4.5061605604827014e-06,0.002305883215740323,0.09034971953607747,0.9579476118087769,0.014216762268682721,1.193186137316236
combined_regularization,7,575,4.161049645755239e-06,0.0023480721283704042,0.08294560810648242,0.9573399424552917,0.013842244152120379,1.1414368886202657
combined_regularization,7,600,3.874132100808574e-06,0.0028332541696727276,0.07669528470265673,0.9568830728530884,0.0135491320248552,1.0967205995215634
combined_regularization,7,625,3.6336173107968146e-06,0.0021013638470321894,0.07137051534983059,0.9565868377685547,0.013243095996457961,1.0580410200020804
combined_regularization,7,650,3.4307408426983094e-06,0.00213260599412024,0.06679795393606533,0.9561247825622559,0.013011205931130376,1.0244857798888247
combined_regularization,7,675,3.2582212624647486e-06,0.002802210161462426,0.06289259069559038,0.955676257610321,0.012844760209829349,0.9953772283873532
combined_regularization,7,700,3.1147121484619184e-06,0.0026571780908852816,0.06541977258427178,0.955455482006073,0.012961516962939486,0.9696447972850899
combined_regularization,7,725,2.98366031884298e-06,0.002005592454224825,0.05639603914736699,0.9552891254425049,0.012475956610947766,0.9474847419055125
combined_regularization,7,750,2.872597016448472e-06,0.0021988372318446636,0.053708125684256015,0.9549275636672974,0.012347495787813583,0.9280301966925737
combined_regularization,7,775,2.7755189310842676e-06,0.0027013386134058237,0.051303414513636125,0.9547132253646851,0.0122501452455759,0.9106569763959327
combined_regularization,7,800,2.689692452325476e-06,0.0021171201951801777,0.04916233788571757,0.9547820091247559,0.012114482909806998,0.89522988390989
combined_regularization,7,825,2.6131358996521242e-06,0.0035152402706444263,0.04724381749693108,0.9543392658233643,0.012083958837344448,0.8814735254228413
combined_regularization,7,850,2.5559350037936394e-06,0.0024360264651477337,0.06808335931320132,0.9543774127960205,0.013072298946465093,0.8692001891028118
combined_regularization,7,875,2.480849100713091e-06,0.002373490482568741,0.04652734375482258,0.9543027281761169,0.011990549362809284,0.8582643063190148
combined_regularization,7,900,2.4254033604167483e-06,0.0017808042466640472,0.04244563846809868,0.9546078443527222,0.011759825352236807,0.8476616984432428
combined_regularization,7,925,2.3730011281405747e-06,0.0034221282694488764,0.041101596194459675,0.9542527198791504,0.011771085898664047,0.8382130874998788
combined_regularization,7,950,2.325028681758283e-06,0.0021781432442367077,0.03984956970864844,0.9544355273246765,0.011648065544156422,0.8295971277918598
combined_regularization,7,975,2.2801814271616095e-06,0.0019209099700674415,0.03868999535224636,0.9542495012283325,0.011575320461281369,0.8215721360743357
combined_regularization,7,1000,2.2384132605366172e-06,0.0022681790869683027,0.037607556321503706,0.9544467926025391,0.011540492737180498,0.8140746481554489
combined_regularization,19,1,0.005304435566094716,0.8178296685218811,13400.359715432236,0.9887471199035645,670.0740691614678,37.21270279434208
combined_regularization,19,25,0.0004275717586167044,0.5432704091072083,176.00588755757371,0.9827987551689148,8.837713457383582,12.14035275263412
combined_regularization,19,50,0.00025191887131318735,0.1968340426683426,20.982380409688005,0.9586504697799683,1.068799145963413,9.47345747939164
combined_regularization,19,75,0.00020448453823063807,0.05362548306584358,5.969972322917767,0.9535493850708008,0.31091986821314466,8.556450601774893
