configuration,seed,gradient_step,train_latent_loss,embedding_std_mean,embedding_std_min,embedding_std_max,effective_rank
norm_0_loss_l1_ema_fixed,7,320,0.0013955218018963933,0.08626418560743332,0.012903655879199505,0.3228399157524109,1.1991746425628662
norm_0_loss_l1_ema_fixed,7,340,0.0034201419912278652,0.0928771123290062,0.010501821525394917,0.3457663655281067,1.2186933755874634
norm_0_loss_l1_ema_fixed,7,360,0.0033635771833360195,0.09724104404449463,0.009664101526141167,0.35817399621009827,1.2302453517913818
norm_0_loss_l1_ema_fixed,7,380,0.003352164290845394,0.1048046424984932,0.010952114127576351,0.3813948631286621,1.239609956741333
norm_0_loss_l1_ema_fixed,7,400,0.002350717782974243,0.10418474674224854,0.010215017013251781,0.3777833878993988,1.2518178224563599
norm_0_loss_l1_ema_fixed,7,420,0.001867717015556991,0.11181849241256714,0.009170519188046455,0.40523210167884827,1.2493866682052612
norm_0_loss_l1_ema_fixed,7,440,0.003984047565609217,0.11590433120727539,0.011150973848998547,0.4178999662399292,1.2591809034347534
norm_0_loss_l1_ema_fixed,7,460,0.002953964052721858,0.11640173196792603,0.008047438226640224,0.41715532541275024,1.2639567852020264
norm_0_loss_l1_ema_fixed,7,480,0.0025020188186317682,0.1216680034995079,0.008269785903394222,0.43197426199913025,1.2766159772872925
norm_0_loss_l1_ema_fixed,7,500,0.0031110597774386406,0.1230740174651146,0.008692820556461811,0.43602344393730164,1.2902019023895264
norm_0_loss_l1_ema_fixed,7,520,0.004107153508812189,0.12135680764913559,0.009397364221513271,0.429031640291214,1.3017395734786987
norm_0_loss_l1_ema_fixed,7,540,0.004754162859171629,0.12704366445541382,0.010601059533655643,0.44639158248901367,1.3035345077514648
norm_0_loss_l1_ema_fixed,7,560,0.005286471918225288,0.12810666859149933,0.010954557918012142,0.4515104293823242,1.3104043006896973
norm_0_loss_l1_ema_fixed,7,580,0.006239037960767746,0.13501647114753723,0.014175305142998695,0.4699857831001282,1.346450924873352
norm_0_loss_l1_ema_fixed,7,600,0.005720188375562429,0.13137227296829224,0.014373233541846275,0.45859643816947937,1.3597984313964844
norm_0_loss_l1_ema_fixed,7,620,0.00362987769767642,0.1379566788673401,0.013061996549367905,0.4803401827812195,1.338874340057373
norm_0_loss_l1_ema_fixed,7,640,0.0029262914322316647,0.1401355117559433,0.01759076863527298,0.48304715752601624,1.4050343036651611
norm_0_loss_l1_ema_fixed,7,660,0.0034938256721943617,0.13604556024074554,0.018907705321907997,0.4659914970397949,1.4027371406555176
norm_0_loss_l1_ema_fixed,7,680,0.005049584899097681,0.13309328258037567,0.019161101430654526,0.45329102873802185,1.4365123510360718
norm_0_loss_l1_ema_fixed,7,700,0.0026196162216365337,0.1334129124879837,0.016857920214533806,0.4576314091682434,1.4103703498840332
norm_0_loss_l1_ema_fixed,7,720,0.005168515723198652,0.1338959038257599,0.018339771777391434,0.45857003331184387,1.4405570030212402
norm_0_loss_l1_ema_fixed,7,740,0.0022737060207873583,0.1338350921869278,0.020267724990844727,0.45493993163108826,1.4589331150054932
norm_0_loss_l1_ema_fixed,7,760,0.002643060404807329,0.1349155455827713,0.021154938265681267,0.4561464488506317,1.4724310636520386
norm_0_loss_l1_ema_fixed,7,780,0.002757149050012231,0.133524551987648,0.021316180005669594,0.45221903920173645,1.4782379865646362
norm_0_loss_l1_ema_fixed,7,800,0.004976279102265835,0.130570188164711,0.02204924449324608,0.4421539306640625,1.4943225383758545
norm_0_loss_l1_ema_fixed,7,820,0.002907700836658478,0.1307683140039444,0.02458414062857628,0.4368037283420563,1.539205551147461
norm_0_loss_l1_ema_fixed,7,840,0.0029312134720385075,0.1311791092157364,0.022231854498386383,0.43943309783935547,1.5639967918395996
norm_0_loss_l1_ema_fixed,7,860,0.004070759285241365,0.131109356880188,0.02407916821539402,0.435436874628067,1.5613733530044556
norm_0_loss_l1_ema_fixed,7,880,0.003537932876497507,0.13182418048381805,0.02422845922410488,0.4374464452266693,1.5759285688400269
norm_0_loss_l1_ema_fixed,7,900,0.0026811177376657724,0.13141342997550964,0.022458143532276154,0.43258965015411377,1.6136138439178467
norm_0_loss_l1_ema_fixed,7,920,0.003886291990056634,0.1283339112997055,0.0218344833701849,0.42639437317848206,1.6146340370178223
norm_0_loss_l1_ema_fixed,7,940,0.004259792622178793,0.12830549478530884,0.022339945659041405,0.42728519439697266,1.6012662649154663
norm_0_loss_l1_ema_fixed,7,960,0.0033097988925874233,0.12745743989944458,0.02165038324892521,0.4239831864833832,1.6107878684997559
norm_0_loss_l1_ema_fixed,7,980,0.0032248934730887413,0.12756189703941345,0.02320188097655773,0.42021873593330383,1.6391620635986328
norm_0_loss_l1_ema_fixed,7,1000,0.0013034710427746177,0.13069409132003784,0.022984109818935394,0.4278627634048462,1.6908220052719116
norm_0_loss_l1_ema_fixed,7,1020,0.002910703420639038,0.1260271519422531,0.024390093982219696,0.4099253714084625,1.7104079723358154
norm_0_loss_l1_ema_fixed,7,1040,0.002538851462304592,0.1294102817773819,0.02433377504348755,0.417316734790802,1.728454828262329
norm_0_loss_l1_ema_fixed,7,1060,0.003920068498700857,0.1253574937582016,0.02593275159597397,0.40289413928985596,1.7499384880065918
norm_0_loss_l1_ema_fixed,7,1080,0.0037410096265375614,0.12661109864711761,0.023957572877407074,0.40924495458602905,1.744388222694397
norm_0_loss_l1_ema_fixed,7,1100,0.002296997234225273,0.12402281910181046,0.02647503651678562,0.39616480469703674,1.7574599981307983
norm_0_loss_l1_ema_fixed,7,1120,0.0026103858835995197,0.125993549823761,0.027916576713323593,0.39897632598876953,1.8037523031234741
norm_0_loss_l1_ema_fixed,7,1140,0.0019868144299834967,0.12377331405878067,0.027473414316773415,0.3912253975868225,1.8170074224472046
norm_0_loss_l1_ema_fixed,7,1160,0.003848857246339321,0.12119021266698837,0.02610560692846775,0.3856545090675354,1.792903184890747
norm_0_loss_l1_ema_fixed,7,1180,0.002207451267167926,0.1226336732506752,0.027646271511912346,0.3877522051334381,1.819488763809204
norm_0_loss_l1_ema_fixed,7,1200,0.005600027274340391,0.12299063056707382,0.02851601503789425,0.3875347673892975,1.8347910642623901
norm_0_loss_l1_ema_fixed,7,1220,0.004457555711269379,0.12203504890203476,0.03014540486037731,0.38091060519218445,1.8548132181167603
norm_0_loss_l1_ema_fixed,7,1240,0.004829826299101114,0.1221783384680748,0.03024922125041485,0.3798742890357971,1.8669456243515015
norm_0_loss_l1_ema_fixed,7,1260,0.0032759045716375113,0.12267737835645676,0.031069723889231682,0.3784273862838745,1.8790993690490723
norm_0_loss_l1_ema_fixed,7,1280,0.00542284082621336,0.12158145755529404,0.02807043306529522,0.3841497302055359,1.8358720541000366
norm_0_loss_l1_ema_fixed,7,1300,0.004320343025028706,0.11996101588010788,0.03075532615184784,0.3743581175804138,1.8716882467269897
norm_0_loss_l1_ema_fixed,7,1320,0.0029827654361724854,0.12217128276824951,0.031548354774713516,0.3795103430747986,1.8917540311813354
norm_0_loss_l1_ema_fixed,7,1340,0.0030978035647422075,0.12271664291620255,0.03258689492940903,0.378799170255661,1.8980727195739746
norm_0_loss_l1_ema_fixed,7,1360,0.002510273829102516,0.1208774670958519,0.03418004885315895,0.3690102696418762,1.9226049184799194
norm_0_loss_l1_ema_fixed,7,1380,0.003125139744952321,0.11849614977836609,0.03278440982103348,0.3658101558685303,1.9075500965118408
norm_0_loss_l1_ema_fixed,7,1400,0.002326627727597952,0.12206552177667618,0.03412560746073723,0.3714061975479126,1.9354580640792847
norm_0_loss_l1_ema_fixed,7,1420,0.004017699975520372,0.11978737264871597,0.03508005291223526,0.3648437559604645,1.946327567100525
norm_0_loss_l1_ema_fixed,7,1440,0.004372159484773874,0.12029064446687698,0.03469310700893402,0.36595574021339417,1.9549648761749268
norm_0_loss_l1_ema_fixed,17,20,0.01505051925778389,0.0033713821321725845,0.0006451031658798456,0.008909262716770172,1.3153866529464722
norm_0_loss_l1_ema_fixed,17,40,0.0030573648400604725,0.0021923489402979612,0.0005010883323848248,0.004885372705757618,1.5037785768508911
norm_0_loss_l1_ema_fixed,17,60,0.0018129815580323339,0.00316416472196579,0.00029942637775093317,0.00708841672167182,1.3717600107192993
norm_0_loss_l1_ema_fixed,17,80,0.0012595519656315446,0.007239444646984339,0.0016144572291523218,0.015057945623993874,1.2072585821151733
norm_0_loss_l1_ema_fixed,17,100,0.001157070160843432,0.008742866106331348,0.0008107639732770622,0.01690726913511753,1.2040934562683105
norm_0_loss_l1_ema_fixed,17,120,0.001200163271278143,0.01177389919757843,0.0009792954660952091,0.026355311274528503,1.1857266426086426
norm_0_loss_l1_ema_fixed,17,140,0.0011764344526454806,0.01415392104536295,0.0012521932367235422,0.034478265792131424,1.1836950778961182
norm_0_loss_l1_ema_fixed,17,160,0.0012488189386203885,0.017051884904503822,0.0033190955873578787,0.041688255965709686,1.1827447414398193
norm_0_loss_l1_ema_fixed,17,180,0.001296888804063201,0.020455872640013695,0.001532290130853653,0.05213254317641258,1.1739330291748047
norm_0_loss_l1_ema_fixed,17,200,0.0010633376659825444,0.025728628039360046,0.0003394150990061462,0.06808625161647797,1.1734137535095215
norm_0_loss_l1_ema_fixed,17,220,0.0010455215815454721,0.030030563473701477,0.002897345693781972,0.08087825775146484,1.1799801588058472
norm_0_loss_l1_ema_fixed,17,240,0.002117816125974059,0.034156154841184616,0.001300760661251843,0.09302891790866852,1.1863373517990112
norm_0_loss_l1_ema_fixed,17,260,0.0012289418373256922,0.03978978469967842,0.002121478086337447,0.11071018874645233,1.1970316171646118
norm_0_loss_l1_ema_fixed,17,280,0.0014843749813735485,0.044660717248916626,0.0014904591953381896,0.12380947917699814,1.2204195261001587
norm_0_loss_l1_ema_fixed,17,300,0.0014083153801038861,0.04989015683531761,0.0024515255354344845,0.1384178251028061,1.2559489011764526
norm_0_loss_l1_ema_fixed,17,320,0.0023271674290299416,0.05542265251278877,0.0050304485484957695,0.15274764597415924,1.307028889656067
norm_0_loss_l1_ema_fixed,17,340,0.0021720866207033396,0.06190571188926697,0.0069512599147856236,0.1709849089384079,1.3457039594650269
norm_0_loss_l1_ema_fixed,17,360,0.0012539888266474009,0.06725970655679703,0.007854634895920753,0.18329684436321259,1.3567756414413452
norm_0_loss_l1_ema_fixed,17,380,0.0024693449959158897,0.06976616382598877,0.009278458543121815,0.18939225375652313,1.381286382675171
norm_0_loss_l1_ema_fixed,17,400,0.003237301716580987,0.07715768367052078,0.01201580185443163,0.20730002224445343,1.408351182937622
norm_0_loss_l1_ema_fixed,17,420,0.002517042215913534,0.0776061862707138,0.011192855425179005,0.20597638189792633,1.414680004119873
norm_0_loss_l1_ema_fixed,17,440,0.0036460880655795336,0.08526680618524551,0.00931970402598381,0.2269091159105301,1.4333264827728271
norm_0_loss_l1_ema_fixed,17,460,0.0032726351637393236,0.08572763204574585,0.008083113469183445,0.22362713515758514,1.4804868698120117
norm_0_loss_l1_ema_fixed,17,480,0.0019804914481937885,0.09096705913543701,0.009271599352359772,0.23634010553359985,1.494107961654663
norm_0_loss_l1_ema_fixed,17,500,0.002281082794070244,0.0933912992477417,0.008951670490205288,0.23835700750350952,1.5205373764038086
norm_0_loss_l1_ema_fixed,17,520,0.002140904776751995,0.09292217344045639,0.01071927696466446,0.2372892200946808,1.5584050416946411
norm_0_loss_l1_ema_fixed,17,540,0.0034465997014194727,0.09542346000671387,0.012443595565855503,0.23995475471019745,1.5624617338180542
norm_0_loss_l1_ema_fixed,17,560,0.00233409833163023,0.10170286148786545,0.011045046150684357,0.25460901856422424,1.5695949792861938
norm_0_loss_l1_ema_fixed,17,580,0.0064696054905653,0.09806285053491592,0.007171149831265211,0.2446487694978714,1.593186855316162
norm_0_loss_l1_ema_fixed,17,600,0.005306307226419449,0.10518074035644531,0.011023307219147682,0.2565386891365051,1.677292823791504
norm_0_loss_l1_ema_fixed,17,620,0.006053271237760782,0.10896721482276917,0.014559851959347725,0.26784077286720276,1.6265629529953003
norm_0_loss_l1_ema_fixed,17,640,0.0014616289408877492,0.1110466793179512,0.012743785977363586,0.26997801661491394,1.6672947406768799
norm_0_loss_l1_ema_fixed,17,660,0.0037016798742115498,0.11257728934288025,0.012124712578952312,0.27367353439331055,1.6642259359359741
norm_0_loss_l1_ema_fixed,17,680,0.0022889496758580208,0.11559674888849258,0.013808120042085648,0.27889928221702576,1.6818526983261108
norm_0_loss_l1_ema_fixed,17,700,0.003551027039065957,0.11492554098367691,0.014432444237172604,0.2761717140674591,1.689470887184143
norm_0_loss_l1_ema_fixed,17,720,0.003283051075413823,0.11374404281377792,0.016855956986546516,0.2710285484790802,1.718367338180542
norm_0_loss_l1_ema_fixed,17,740,0.0022737656254321337,0.11523589491844177,0.015316511504352093,0.26963040232658386,1.7618151903152466
norm_0_loss_l1_ema_fixed,17,760,0.003263590857386589,0.11442591995000839,0.013807913288474083,0.2682112157344818,1.7360928058624268
norm_0_loss_l1_ema_fixed,17,780,0.0022428585216403008,0.11565419286489487,0.01531297154724598,0.26970693469047546,1.768357515335083
norm_0_loss_l1_ema_fixed,17,800,0.0022312463261187077,0.11578359454870224,0.015048014931380749,0.267609179019928,1.7963826656341553
norm_0_loss_l1_ema_fixed,17,820,0.006998843047767878,0.11522626876831055,0.01805664412677288,0.26590290665626526,1.7850232124328613
norm_0_loss_l1_ema_fixed,17,840,0.0038506926503032446,0.11883828788995743,0.01662547141313553,0.2703944146633148,1.8321419954299927
norm_0_loss_l1_ema_fixed,17,860,0.0035337607841938734,0.11533519625663757,0.015903186053037643,0.26628753542900085,1.7823041677474976
norm_0_loss_l1_ema_fixed,17,880,0.004228084813803434,0.11612086743116379,0.01915852539241314,0.26202619075775146,1.8322980403900146
norm_0_loss_l1_ema_fixed,17,900,0.00545663433149457,0.11582710593938828,0.016773633658885956,0.26680004596710205,1.7784411907196045
norm_0_loss_l1_ema_fixed,17,920,0.0038006671238690615,0.1154676303267479,0.01950337551534176,0.26279690861701965,1.8129737377166748
norm_0_loss_l1_ema_fixed,17,940,0.003813475137576461,0.11524602025747299,0.01801335997879505,0.26125359535217285,1.8220524787902832
norm_0_loss_l1_ema_fixed,17,960,0.0022477521561086178,0.11730551719665527,0.019250601530075073,0.26054754853248596,1.8699607849121094
norm_0_loss_l1_ema_fixed,17,980,0.0027881194837391376,0.11874987930059433,0.023319369181990623,0.2624610960483551,1.8695722818374634
norm_0_loss_l1_ema_fixed,17,1000,0.002391495043411851,0.11570179462432861,0.02404540590941906,0.25185802578926086,1.9050928354263306
norm_0_loss_l1_ema_fixed,17,1020,0.0033322537783533335,0.11469294875860214,0.02120457962155342,0.25465327501296997,1.856030821800232
norm_0_loss_l1_ema_fixed,17,1040,0.003054998116567731,0.11733240634202957,0.02295869216322899,0.25375744700431824,1.915744423866272
norm_0_loss_l1_ema_fixed,17,1060,0.0030943125020712614,0.11420636624097824,0.020367668941617012,0.24915257096290588,1.9061359167099
norm_0_loss_l1_ema_fixed,17,1080,0.004369859118014574,0.11384808272123337,0.02145420014858246,0.24744801223278046,1.9120222330093384
norm_0_loss_l1_ema_fixed,17,1100,0.004215247929096222,0.11569488048553467,0.02456466481089592,0.2507517635822296,1.8954106569290161
norm_0_loss_l1_ema_fixed,17,1120,0.002905164146795869,0.11687588691711426,0.025714030489325523,0.2526542842388153,1.9070918560028076
norm_0_loss_l1_ema_fixed,17,1140,0.003724821377545595,0.11784005165100098,0.027054861187934875,0.25046220421791077,1.9325531721115112
norm_0_loss_l1_ema_fixed,17,1160,0.0022849119268357754,0.1162358745932579,0.02590290457010269,0.24691925942897797,1.9435145854949951
norm_0_loss_l1_ema_fixed,17,1180,0.003730013035237789,0.11577144265174866,0.02578764595091343,0.24969761073589325,1.8966926336288452
norm_0_loss_l1_ema_fixed,17,1200,0.0024298217613250017,0.11652123928070068,0.025512631982564926,0.24940717220306396,1.9184678792953491
norm_0_loss_l1_ema_fixed,17,1220,0.00245670392177999,0.11548606306314468,0.02689358778297901,0.24628588557243347,1.9158333539962769
norm_0_loss_l1_ema_fixed,17,1240,0.0028684758581221104,0.11510201543569565,0.027383258566260338,0.24461056292057037,1.9367461204528809
norm_0_loss_l1_ema_fixed,17,1260,0.0016998379724100232,0.11648663878440857,0.02753717452287674,0.2446471005678177,1.955202341079712
norm_0_loss_l1_ema_fixed,17,1280,0.0041731265373528,0.11621547490358353,0.028600657358765602,0.24571265280246735,1.928959846496582
norm_0_loss_l1_ema_fixed,17,1300,0.002621816238388419,0.11599723249673843,0.027891451492905617,0.24306485056877136,1.95677649974823
norm_0_loss_l1_ema_fixed,17,1320,0.0019889010582119226,0.11561635881662369,0.027721619233489037,0.2423984706401825,1.9597843885421753
norm_0_loss_l1_ema_fixed,17,1340,0.0023892575409263372,0.11721412092447281,0.03024161607027054,0.24235393106937408,1.9704197645187378
norm_0_loss_l1_ema_fixed,17,1360,0.0035551381297409534,0.11615820974111557,0.02745484560728073,0.2415512353181839,1.9549565315246582
norm_0_loss_l1_ema_fixed,17,1380,0.003099120920524001,0.11433404684066772,0.027424581348896027,0.23854537308216095,1.9540419578552246
norm_0_loss_l1_ema_fixed,17,1400,0.002956320531666279,0.11369583755731583,0.02895096130669117,0.2338874340057373,1.9772284030914307
norm_0_loss_l1_ema_fixed,17,1420,0.002785021672025323,0.11635667085647583,0.02877138741314411,0.23898643255233765,1.9728275537490845
norm_0_loss_l1_ema_fixed,17,1440,0.0018987696385011077,0.11384716629981995,0.02925179712474346,0.232961967587471,1.9946777820587158
norm_0_loss_l1_ema_fixed,27,20,0.008758410811424255,0.004134003538638353,0.00033630660618655384,0.012705397792160511,1.1727687120437622
norm_0_loss_l1_ema_fixed,27,40,0.0029066186398267746,0.002550495555624366,0.00015242492372635752,0.006617697421461344,1.263069748878479
norm_0_loss_l1_ema_fixed,27,60,0.001947249984368682,0.0033004432916641235,0.0006721196114085615,0.007312767207622528,1.1959930658340454
norm_0_loss_l1_ema_fixed,27,80,0.001556463772431016,0.006099124904721975,6.546910299221054e-05,0.016335168853402138,1.1162168979644775
norm_0_loss_l1_ema_fixed,27,100,0.001334125641733408,0.01115177571773529,0.0005818658391945064,0.03435439243912697,1.0803765058517456
norm_0_loss_l1_ema_fixed,27,120,0.0011088422033935785,0.015336665324866772,0.0016632264014333487,0.042439475655555725,1.074398398399353
norm_0_loss_l1_ema_fixed,27,140,0.0011905116261914372,0.017751265317201614,0.0031712788622826338,0.04476940631866455,1.0752092599868774
norm_0_loss_l1_ema_fixed,27,160,0.0013585238484665751,0.02162891812622547,0.0018323003314435482,0.05269693583250046,1.0737526416778564
norm_0_loss_l1_ema_fixed,27,180,0.0012709840666502714,0.025217289105057716,0.0015867740148678422,0.0607672780752182,1.076233983039856
norm_0_loss_l1_ema_fixed,27,200,0.002251398516818881,0.029109841212630272,0.0031200465746223927,0.06918477267026901,1.0780410766601562
norm_0_loss_l1_ema_fixed,27,220,0.001240369281731546,0.0348893366754055,0.002267461037263274,0.08187217265367508,1.0796971321105957
norm_0_loss_l1_ema_fixed,27,240,0.0013477618340402842,0.03979525342583656,0.0019262387650087476,0.09377864748239517,1.0829517841339111
norm_0_loss_l1_ema_fixed,27,260,0.0027044513262808323,0.0458819754421711,0.001868588151410222,0.10726787894964218,1.08771812915802
norm_0_loss_l1_ema_fixed,27,280,0.0024330171290785074,0.051456522196531296,0.001928211422637105,0.12136076390743256,1.0915029048919678
norm_0_loss_l1_ema_fixed,27,300,0.0023482483811676502,0.056303370743989944,0.002864512149244547,0.1310213953256607,1.0986496210098267
norm_0_loss_l1_ema_fixed,27,320,0.001452604541555047,0.06058768555521965,0.00296771083958447,0.14077509939670563,1.1062567234039307
norm_0_loss_l1_ema_fixed,27,340,0.0018579233437776566,0.06595408916473389,0.004779766779392958,0.1525844931602478,1.1113654375076294
norm_0_loss_l1_ema_fixed,27,360,0.002527774777263403,0.06844014674425125,0.0031679633539170027,0.15962912142276764,1.1137148141860962
norm_0_loss_l1_ema_fixed,27,380,0.001943312818184495,0.0724848061800003,0.003449120791628957,0.1684468388557434,1.116817593574524
norm_0_loss_l1_ema_fixed,27,400,0.004270573146641254,0.07605082541704178,0.004169884137809277,0.17634984850883484,1.1175243854522705
norm_0_loss_l1_ema_fixed,27,420,0.0035064546391367912,0.07752524316310883,0.003287577535957098,0.18005186319351196,1.119673490524292
norm_0_loss_l1_ema_fixed,27,440,0.003607872175052762,0.08160531520843506,0.0034064233768731356,0.1887800395488739,1.1215225458145142
norm_0_loss_l1_ema_fixed,27,460,0.002667120425030589,0.08898723125457764,0.003118667984381318,0.20452740788459778,1.1251769065856934
norm_0_loss_l1_ema_fixed,27,480,0.004931439645588398,0.08515375107526779,0.004028123337775469,0.1946602165699005,1.126787781715393
norm_0_loss_l1_ema_fixed,27,500,0.0030195373110473156,0.09114747494459152,0.004763226490467787,0.2069152593612671,1.1291873455047607
norm_0_loss_l1_ema_fixed,27,520,0.001794281997717917,0.09552226215600967,0.0035525343846529722,0.21722011268138885,1.1331928968429565
norm_0_loss_l1_ema_fixed,27,540,0.0015035468386486173,0.09997395426034927,0.0024445613380521536,0.2261391133069992,1.1391890048980713
norm_0_loss_l1_ema_fixed,27,560,0.002523805247619748,0.09974202513694763,0.0037198802456259727,0.2239045947790146,1.1476062536239624
norm_0_loss_l1_ema_fixed,27,580,0.003802551655098796,0.10126453638076782,0.004987992346286774,0.22657617926597595,1.158704161643982
norm_0_loss_l1_ema_fixed,27,600,0.0026809251867234707,0.10648494958877563,0.007803551387041807,0.23700161278247833,1.1685640811920166
norm_0_loss_l1_ema_fixed,27,620,0.0026165239978581667,0.10566362738609314,0.009420167654752731,0.23184438049793243,1.1775643825531006
norm_0_loss_l1_ema_fixed,27,640,0.004568860400468111,0.1096627339720726,0.01041571144014597,0.24054960906505585,1.1921203136444092
norm_0_loss_l1_ema_fixed,27,660,0.004198421258479357,0.1118699386715889,0.013073371723294258,0.24423423409461975,1.2047275304794312
norm_0_loss_l1_ema_fixed,27,680,0.0036786473356187344,0.11121813207864761,0.014661685563623905,0.24323135614395142,1.2263357639312744
norm_0_loss_l1_ema_fixed,27,700,0.0017498299712315202,0.1148441955447197,0.017998026683926582,0.2486480474472046,1.2499617338180542
norm_0_loss_l1_ema_fixed,27,720,0.003753118682652712,0.11198560148477554,0.0188438780605793,0.24043963849544525,1.293251395225525
norm_0_loss_l1_ema_fixed,27,740,0.002760804258286953,0.1157878115773201,0.021480120718479156,0.24856020510196686,1.2615331411361694
norm_0_loss_l1_ema_fixed,27,760,0.0037992019206285477,0.11207795143127441,0.02091366983950138,0.23953832685947418,1.3262724876403809
norm_0_loss_l1_ema_fixed,27,780,0.0022213237825781107,0.11306092888116837,0.022256845608353615,0.23948828876018524,1.2917840480804443
norm_0_loss_l1_ema_fixed,27,800,0.003240079153329134,0.11446578055620193,0.024070430546998978,0.24132977426052094,1.356743574142456
norm_0_loss_l1_ema_fixed,27,820,0.005851144902408123,0.11692405492067337,0.02633572742342949,0.246841162443161,1.3732712268829346
norm_0_loss_l1_ema_fixed,27,840,0.0016404781490564346,0.11671965569257736,0.026894796639680862,0.2445010244846344,1.388711929321289
norm_0_loss_l1_ema_fixed,27,860,0.0030051732901483774,0.1150958463549614,0.02888518199324608,0.24022124707698822,1.3637083768844604
norm_0_loss_l1_ema_fixed,27,880,0.0018339208327233791,0.11693616956472397,0.02995900623500347,0.24183818697929382,1.4217770099639893
norm_0_loss_l1_ema_fixed,27,900,0.003638546448200941,0.11752009391784668,0.0307944193482399,0.24167630076408386,1.4627443552017212
norm_0_loss_l1_ema_fixed,27,920,0.003797222161665559,0.11761746555566788,0.032466839998960495,0.2406235933303833,1.4818195104599
norm_0_loss_l1_ema_fixed,27,940,0.0030197082087397575,0.11960715055465698,0.03669252246618271,0.24353916943073273,1.5121709108352661
norm_0_loss_l1_ema_fixed,27,960,0.0019294454250484705,0.11904460936784744,0.03630997613072395,0.24132241308689117,1.5257304906845093
norm_0_loss_l1_ema_fixed,27,980,0.0044860499911010265,0.11792989820241928,0.03630172088742256,0.23857830464839935,1.5502307415008545
norm_0_loss_l1_ema_fixed,27,1000,0.0018807463347911835,0.11996742337942123,0.03816171735525131,0.241359144449234,1.576630711555481
norm_0_loss_l1_ema_fixed,27,1020,0.0019402004545554519,0.11828520894050598,0.037954553961753845,0.23554566502571106,1.6117076873779297
norm_0_loss_l1_ema_fixed,27,1040,0.0020948261953890324,0.11900905519723892,0.037019867449998856,0.2359575778245926,1.6239995956420898
norm_0_loss_l1_ema_fixed,27,1060,0.0032344628125429153,0.117673359811306,0.036049775779247284,0.23379696905612946,1.6224699020385742
norm_0_loss_l1_ema_fixed,27,1080,0.002955561736598611,0.11954972892999649,0.03666023537516594,0.23588667809963226,1.6406017541885376
norm_0_loss_l1_ema_fixed,27,1100,0.0026465370319783688,0.11879288405179977,0.035125456750392914,0.23332317173480988,1.6439002752304077
norm_0_loss_l1_ema_fixed,27,1120,0.003253097180277109,0.11590055376291275,0.031190568581223488,0.22677990794181824,1.6846065521240234
norm_0_loss_l1_ema_fixed,27,1140,0.002436432521790266,0.11804169416427612,0.032153915613889694,0.228457510471344,1.7315949201583862
norm_0_loss_l1_ema_fixed,27,1160,0.001566584687680006,0.11880119889974594,0.03292189911007881,0.23111669719219208,1.6891372203826904
norm_0_loss_l1_ema_fixed,27,1180,0.004987011663615704,0.11690212041139603,0.030688641592860222,0.22903841733932495,1.6725225448608398
norm_0_loss_l1_ema_fixed,27,1200,0.0039022911805659533,0.1189870834350586,0.03296868875622749,0.22933949530124664,1.7408301830291748
norm_0_loss_l1_ema_fixed,27,1220,0.003444791305810213,0.11930880695581436,0.0320543609559536,0.22914668917655945,1.743349552154541
norm_0_loss_l1_ema_fixed,27,1240,0.003001516917720437,0.11770407110452652,0.029834682121872902,0.223885178565979,1.7695422172546387
norm_0_loss_l1_ema_fixed,27,1260,0.0049605476669967175,0.11807755380868912,0.030349893495440483,0.22295357286930084,1.8104161024093628
norm_0_loss_l1_ema_fixed,27,1280,0.0038569369353353977,0.1194022074341774,0.03074551187455654,0.22610977292060852,1.789101243019104
norm_0_loss_l1_ema_fixed,27,1300,0.003664483083412051,0.11876948922872543,0.029749609529972076,0.22330869734287262,1.819510579109192
norm_0_loss_l1_ema_fixed,27,1320,0.004463202320039272,0.11558470875024796,0.02814551256597042,0.21921591460704803,1.7884037494659424
norm_0_loss_l1_ema_fixed,27,1340,0.004216830711811781,0.12218841165304184,0.03061068430542946,0.22773729264736176,1.8333572149276733
norm_0_loss_l1_ema_fixed,27,1360,0.0013161053648218513,0.11970776319503784,0.029273856431245804,0.22373801469802856,1.818763256072998
norm_0_loss_l1_ema_fixed,27,1380,0.003214427502825856,0.11844373494386673,0.028073569759726524,0.2202608436346054,1.8329765796661377
norm_0_loss_l1_ema_fixed,27,1400,0.0022344125900417566,0.11999758332967758,0.02846011519432068,0.22255702316761017,1.8372411727905273
norm_0_loss_l1_ema_fixed,27,1420,0.0027101016603410244,0.11954808235168457,0.028264455497264862,0.2197769582271576,1.8598871231079102
norm_0_loss_l1_ema_fixed,27,1440,0.0027167079970240593,0.12170768529176712,0.030209554359316826,0.22236724197864532,1.886313796043396
norm_0_loss_l1_ema_scheduled,7,20,0.014219440519809723,0.005923120304942131,0.0005304281949065626,0.017505008727312088,1.2270253896713257
norm_0_loss_l1_ema_scheduled,7,40,0.0034813599195331335,0.0025395445991307497,0.0003787570749409497,0.006356313358992338,1.6727511882781982
norm_0_loss_l1_ema_scheduled,7,60,0.0016537925694137812,0.003834556555375457,0.0005119405686855316,0.01434039045125246,1.3360364437103271
norm_0_loss_l1_ema_scheduled,7,80,0.0011368492851033807,0.0059006898663938046,0.0009586454834789038,0.02108946070075035,1.1985387802124023
